1	0.0
2	2.3
3	3.45
4	4.55
5	5.65
6	6.8
7	7.9
8	9.0
9	10.1
10	11.25
11	12.35
12	13.45
13	14.6
14	15.7
15	16.8
16	17.95
17	19.05
18	20.15
19	21.25
20	22.4
21	23.5
22	24.6
23	25.75
24	26.85
25	27.95
26	29.05
27	30.2
28	31.3
29	32.4
30	33.5
31	34.65
32	35.75
33	36.85
34	38.0
35	39.1
36	40.2
37	41.3
38	42.45
39	43.55
40	44.65
41	45.75
42	46.9
43	48.0
44	49.1
45	50.2
46	51.35
47	52.45
48	53.55
49	54.65
50	55.8
51	56.9
52	58.0
53	59.1
54	60.2
55	61.35
56	62.45
57	63.55
58	64.65
59	65.8
60	66.9
61	68.0
62	69.1
63	70.25
64	71.35
65	72.45
66	73.55
67	74.7
