1.23918376892	1.0282608695652142	6.9
1.23918376892	1.0267732477222111	7.95
1.2217304763999999	1.0253898485127222	8.95
1.2217304763999999	1.023438267485037	10.0
1.20427718388	1.0214619829000675	11.0
1.19555053762	1.0198863636363529	12.0
1.18682389136	1.018284119799639	13.05
1.16937059884	1.016741912007431	14.05
1.16064395258	1.0157678860334034	15.05
1.16064395258	1.0136363636363637	16.05
1.1519173063200001	1.0124999999999997	17.1
1.1431906600600001	1.0113095238095173	18.1
1.1344640138	1.0095238095238135	19.1
1.11701072128	1.0086807424883233	20.1
1.11701072128	1.0069875317796022	21.1
1.1082840750199998	1.0052315793986581	22.1
1.0995574287599998	1.0040708651129338	23.1
1.0995574287599998	1.0031250000000123	24.1
1.08210413624	1.0018750000000036	25.1
1.08210413624	1.0011770088090364	26.1
1.07337748998	0.9998941140721929	27.1
1.06465084372	0.9986112193353494	28.1
1.0471975512	0.997295429861663	29.1
1.0471975512	0.996052631578932	30.1
1.02974425868	0.9951058859278055	31.1
1.02974425868	0.9940789473684335	32.1
1.02974425868	0.9934210526315814	33.1
1.0210176124185	0.9921052631579084	34.05
1.0122909661585	0.991078324598508	35.05
0.9948376736385	0.9901315789473397	36.05
0.9948376736385	0.9889905361036195	37.05
0.9948376736385	0.9881498928287513	38.0
0.9861110273785	0.9873092495538991	39.0
0.977384381117	0.9864686062790593	40.0
0.968657734857	0.9854166666666533	41.0
0.959931088597	0.9847222222222225	41.95
0.959931088597	0.9840277777777757	42.95
0.9512044423370001	0.9826707952530516	43.95
0.9424777960770001	0.9824256972138308	44.9
0.933751149817	0.981944444444462	45.9
0.933751149817	0.9805555555555596	46.85
0.9250245035569999	0.9801470588235084	47.85
0.916297857297	0.9794117647058851	48.85
0.907571211037	0.9781773312007314	49.8
0.898844564777	0.9778505338151433	50.8
0.907571211037	0.9772058823529584	51.75
0.8901179185170001	0.9758171446596844	52.75
0.8901179185170001	0.9757352941176567	53.7
0.881391272257	0.9750818505420327	54.7
0.8726646259969999	0.9742647058823426	55.65
0.8726646259969999	0.9741828553403185	56.65
0.8639379797369999	0.9731517034831949	57.6
0.8639379797369999	0.9719769729873793	58.55
0.855211333477	0.9715432476008896	59.55
0.855211333477	0.971129644659678	60.5
0.837758040957	0.9703125000000234	61.5
0.837758040957	0.9702105270126005	62.45
0.837758040957	0.9695312499999833	63.4
0.8203047484370001	0.96875	64.4
0.8203047484370001	0.9679687499999794	65.35
0.8203047484370001	0.9679052639476584	66.3
0.811578102177	0.9671875000000032	67.3
0.8028514559169999	0.9660302639476228	68.25
0.8028514559169999	0.9662906806143248	69.2
0.8028514559169999	0.9650000000000034	70.2
0.7853981633975	0.9643635972809683	71.15
0.7853981633975	0.9641666666666779	72.1
0.7766715171375	0.9633333333333312	73.05
0.7766715171375	0.9633333333333347	74.05
0.7679448708775	0.9633333333333383	75.0
0.7679448708775	0.9625000000000021	75.95
0.7592182246175	0.9624274445115866	76.9
0.750491578358	0.9616666666666589	77.9
0.750491578358	0.9608333333333476	78.85
0.750491578358	0.9604036349877845	79.8
0.741764932098	0.959821428571427	80.75
0.733038285838	0.9590345873687376	81.7
0.733038285838	0.9592131587972865	82.7
0.733038285838	0.9589285714285722	83.65
0.724311639578	0.958035714285721	84.6
0.7155849933180001	0.9580357142857139	85.55
0.7155849933180001	0.9571428571428449	86.5
0.706858347058	0.9569217766342426	87.45
0.706858347058	0.9570591392716068	88.4
0.6981317007979999	0.9562349634474323	89.35
0.6981317007979999	0.955410787623272	90.35
0.6894050545379999	0.955769230769242	91.3
0.680678408278	0.9548076923076891	92.25
0.680678408278	0.9548076923076998	93.2
0.680678408278	0.9548076923076891	94.15
0.680678408278	0.9538461538461576	95.1
0.663225115758	0.9534279701758734	96.05
0.663225115758	0.9528846153845976	97.0
0.663225115758	0.9525465599194369	97.95
0.6544984694980001	0.9519230769230553	98.9
0.6457718232380001	0.952083333333313	99.85
0.6457718232380001	0.9516651496630395	100.8
0.6457718232380001	0.9510416666666686	101.75
0.637045176978	0.9507036112015008	102.7
0.6283185307179999	0.9499999999999993	103.65
0.6283185307179999	0.9499999999999993	104.6
0.6283185307179999	0.9499999999999993	105.55
0.619591884458	0.9499999999999993	106.5
0.619591884458	0.9500000000000028	107.45
0.610865238198	0.9496951768744921	108.4
0.610865238198	0.94895833333333	109.35
0.610865238198	0.9485588132381508	110.3
0.602138591938	0.9479166666666856	111.25
0.593411945678	0.9477272727272954	112.2
0.593411945678	0.9473277526320913	113.15
0.593411945678	0.947274520095192	114.1
0.593411945678	0.9472330556623518	115.05
0.5846852994180001	0.9465909090908937	116.0
0.5759586531580001	0.9465909090908937	116.95
0.5759586531580001	0.9459072980866132	117.9
0.5759586531580001	0.9454545454545524	118.8
0.5759586531580001	0.9454545454545489	119.75
0.567232006898	0.9454545454545489	120.7
0.5585053606379999	0.9454545454545347	121.65
0.5585053606379999	0.9454545454545595	122.6
0.5585053606379999	0.945454545454556	123.55
0.5585053606379999	0.9447478486130336	124.5
0.549778714378	0.9443181818181898	125.45
0.549778714378	0.9443181818181614	126.4
0.541052068118	0.9431818181818059	127.3
0.541052068118	0.9437499999999943	128.25
0.541052068118	0.9440660304312161	129.2
0.532325421858	0.9427023940675987	130.15
0.541052068118	0.943725121340325	131.1
0.523598775598	0.9424999999999955	132.05
0.523598775598	0.9424999999999883	133.0
0.523598775598	0.9424999999999812	133.9
0.523598775598	0.9424999999999812	134.85
0.523598775598	0.9425000000000168	135.8
0.5148721293380001	0.941914037193726	136.75
0.5061454830780001	0.9425000000000097	137.7
0.5061454830780001	0.9412499999999895	138.65
0.5061454830780001	0.9412499999999895	139.55
0.5061454830780001	0.9405859628062743	140.5
0.49741883681800003	0.9408029260826041	141.45
0.488692190558	0.9405251483048218	142.4
0.488692190558	0.9412500000000037	143.35
0.488692190558	0.9412500000000037	144.3
0.488692190558	0.9402777777777587	145.2
0.488692190558	0.9402777777777871	146.15
0.488692190558	0.9392751483048158	147.1
0.479965544298	0.9389973705270336	148.05
0.4712388980385	0.93888888888889	148.95
0.4712388980385	0.93888888888889	149.9
0.4712388980385	0.9388888888889042	150.85
0.4712388980385	0.9388888888888971	151.8
0.46251225177849997	0.9388888888888829	152.75
0.4537856055185	0.9388888888888758	153.65
0.4537856055185	0.93888888888889	154.6
0.4537856055185	0.93888888888889	155.55
0.4537856055185	0.9388888888888829	156.5
0.4537856055185	0.9388508798254662	157.4
0.4537856055185	0.938503657603242	158.35
0.44505895925850003	0.9375	159.3
0.436332312999	0.9375	160.25
0.436332312999	0.9375	161.15
0.436332312999	0.9375	162.1
0.436332312999	0.9375	163.05
0.436332312999	0.9375	164.0
0.436332312999	0.9361491201745338	164.9
0.436332312999	0.936496342396758	165.85
0.427605666739	0.9365939353810191	166.8
0.418879020479	0.9362467131588019	167.75
0.418879020479	0.9372883798254747	168.65
0.418879020479	0.9369411576032434	169.6
0.418879020479	0.9375	170.55
0.418879020479	0.9359375000000085	171.45
0.418879020479	0.9359375000000085	172.4
0.41015237421899997	0.9359374999999872	173.35
0.41015237421899997	0.9359375000000014	174.3
0.418879020479	0.9359375000000085	175.2
0.401425727959	0.9359374999999943	176.15
0.401425727959	0.9359375000000014	177.1
0.401425727959	0.9343749999999957	178.0
0.401425727959	0.9359375000000085	178.95
0.401425727959	0.9359374999999872	179.9
0.401425727959	0.9345493454898843	180.85
0.401425727959	0.9359375000000085	181.75
0.39269908169900003	0.9352189883470103	182.7
0.383972435439	0.9347725597755954	183.65
0.383972435439	0.9357142857142762	184.55
0.383972435439	0.9354422026327498	185.5
0.383972435439	0.9350935116529797	186.45
0.383972435439	0.9339774402244103	187.35
0.383972435439	0.9344238687958466	188.3
0.383972435439	0.9339285714285595	189.25
0.383972435439	0.9345493454898843	190.2
0.383972435439	0.9356654169184608	191.1
0.375245789179	0.9343749999999815	192.05
0.366519142919	0.9339285714285666	193.0
0.366519142919	0.9339285714285666	193.9
0.366519142919	0.9339285714285666	194.85
0.366519142919	0.9329868454898858	195.8
0.366519142919	0.9339285714285808	196.7
0.366519142919	0.9339285714285666	197.65
0.366519142919	0.932375317796037	198.6
0.366519142919	0.9339285714285737	199.5
0.35779249665900004	0.9339285714285666	200.45
0.349065850399	0.9323753177960299	201.4
0.349065850399	0.9336961107753936	202.3
0.349065850399	0.9339285714285666	203.25
0.349065850399	0.932375317796037	204.2
0.349065850399	0.9336961107754078	205.1
0.349065850399	0.9329705558912664	206.05
0.349065850399	0.9323753177960299	207.0
0.349065850399	0.9333333333333371	207.9
0.340339204139	0.9329705558912664	208.85
0.331612557879	0.9331008726801571	209.8
0.331612557879	0.9319103964897053	210.7
0.331612557879	0.9325056345849134	211.65
0.331612557879	0.9313151583944403	212.55
0.331612557879	0.9321428571428712	213.5
0.331612557879	0.9326729368436375	214.45
0.331612557879	0.9320776987484081	215.35
0.331612557879	0.9332681749388954	216.3
0.331612557879	0.9326729368436304	217.25
0.331612557879	0.9316127774420622	218.15
0.32288591161900004	0.9312500000000057	219.1
0.314159265359	0.9312499999999915	220.05
0.314159265359	0.9312500000000199	220.95
0.314159265359	0.9329705558912664	221.9
0.314159265359	0.9312499999999915	222.8
0.314159265359	0.9312500000000057	223.75
0.314159265359	0.9312499999999915	224.7
0.314159265359	0.9312499999999986	225.6
0.314159265359	0.9333333333333442	226.55
0.314159265359	0.9312499999999915	227.5
