1	0.7
2	2.6
3	3.85
4	5.1
5	6.35
6	7.6
7	8.85
8	10.1
9	11.35
10	12.6
11	13.85
12	15.1
13	16.3
14	17.55
15	18.8
16	20.05
17	21.3
18	22.55
19	23.8
20	25.05
21	26.3
22	27.5
23	28.75
24	30.0
25	31.25
26	32.5
27	33.75
28	35.0
29	36.25
30	37.45
31	38.7
32	39.95
33	41.2
34	42.45
35	43.7
36	44.9
37	46.15
38	47.4
39	48.65
40	49.9
41	51.15
42	52.4
43	53.6
44	54.85
45	56.1
46	57.35
47	58.6
48	59.85
49	61.05
50	62.3
51	63.55
52	64.8
53	66.05
54	67.3
55	68.5
56	69.75
57	71.0
58	72.25
59	73.5
60	74.75
61	75.95
62	77.2
63	78.45
64	79.7
65	80.95
66	82.2
67	83.4
68	84.65
69	85.9
70	87.15
71	88.4
72	89.65
73	90.85
74	92.1
75	93.35
76	94.6
77	95.85
78	97.05
79	98.3
80	99.55
81	100.8
82	101.7
83	102.6
