1	0.0
2	0.8
3	1.9
4	3.9
5	5.0
6	6.1
7	7.15
8	8.25
9	9.35
10	10.4
11	11.5
12	12.55
13	13.65
14	14.75
15	15.8
16	16.9
17	18.0
18	19.05
19	20.15
20	21.2
21	22.3
22	23.4
23	24.45
24	25.55
25	26.6
26	27.7
27	28.75
28	29.85
29	30.95
30	32.0
31	33.1
32	34.15
33	35.25
34	36.3
35	37.4
36	38.5
37	39.55
38	40.65
39	41.7
40	42.8
41	43.85
42	44.95
43	46.0
44	47.1
45	48.15
46	49.25
47	50.3
48	51.4
49	52.45
50	53.55
51	54.65
52	55.7
53	56.8
54	57.85
55	58.95
56	60.0
57	61.1
58	62.15
59	63.25
60	64.3
61	65.4
62	66.45
63	67.55
64	68.6
65	69.7
66	70.75
67	71.85
68	72.9
69	74.0
70	75.05
71	76.15
72	77.2
73	78.3
74	79.35
75	80.45
76	81.5
77	82.6
78	83.65
79	84.75
80	85.8
81	86.9
82	87.95
83	89.05
84	90.1
85	91.2
86	92.25
87	93.35
88	94.4
89	95.5
90	96.55
91	97.65
92	98.7
93	99.8
94	100.85
95	101.95
96	103.0
97	104.1
98	105.15
99	106.25
100	107.3
101	108.4
102	109.45
103	110.55
104	111.6
105	112.7
106	113.75
107	114.85
108	115.9
109	116.95
110	118.05
111	119.1
112	120.2
