1	0.55
2	1.65
3	2.5
4	3.55
5	4.6
6	5.65
7	6.7
8	7.8
9	8.85
10	9.9
11	10.95
12	12.05
13	13.1
14	14.15
15	15.2
16	16.25
17	17.35
18	18.4
19	19.45
20	20.5
21	21.55
22	22.6
23	23.7
24	24.75
25	25.8
26	26.85
27	27.9
28	29.0
29	30.05
30	31.1
31	32.15
32	33.2
33	34.25
34	35.35
35	36.4
36	37.45
37	38.5
38	39.55
39	40.6
40	41.65
41	42.75
42	43.8
43	44.85
44	45.9
45	46.95
46	48.0
47	49.05
48	50.15
49	51.2
50	52.25
51	53.3
52	54.35
53	55.4
54	56.45
55	57.55
56	58.6
57	59.65
58	60.7
59	61.75
60	62.8
61	63.85
62	64.95
63	66.0
64	67.05
65	68.1
66	69.15
67	70.2
